transaction_id,transaction_timestamp,customer_id,full_name,customer_master_country,country_risk_level,customer_segment,kyc_status,customer_master_pep_flag,account_id,account_type,account_status,merchant_id,merchant_name,merchant_category,merchant_country,merchant_country_risk_level,amount,currency,channel,transaction_type,status,cross_border_flag,high_amount_flag,unusual_hour_flag,high_risk_category_flag,high_risk_country_flag,kyc_issue_flag,pep_flag,watchlist_match_flag,watchlist_type,watchlist_risk_reason,suspicious_label,rule_based_risk_score,risk_band,alert_priority,should_create_alert,reason_codes,reason_count,scored_at
TXN00003595,2026-04-08 15:27:52,CUST000551,Maya Davies,Spain,Low,Retail,Verified,0,ACC000499,Current,Active,MER000026,Fuel Merchant 026,Fuel,Italy,Low,42.31,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00006444,2026-05-13 08:30:26,CUST000183,Zara Ahmed,Singapore,Low,SME,Verified,0,ACC001037,Current,Active,MER000227,Hotels Merchant 227,Hotels,Canada,Low,42.24,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00009410,2026-04-14 15:37:53,CUST000255,Sophia Robinson,France,Low,SME,Verified,0,ACC001115,Current,Active,MER000003,Hotels Merchant 003,Hotels,India,Medium,42.24,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00009986,2026-01-26 18:34:36,CUST000212,Sophia Taylor,Singapore,Low,Retail,Verified,0,ACC000385,Current,Active,MER000214,Restaurants Merchant 214,Restaurants,Spain,Low,42.14,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00009705,2026-04-09 12:54:52,CUST000271,Oliver Patel,Italy,Low,Retail,Verified,0,ACC000226,Current,Active,MER000073,Online Marketplace Merchant 073,Online Marketplace,Canada,Low,42.09,EUR,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00005584,2026-05-31 20:52:48,CUST000165,Isabella Jones,Singapore,Low,Retail,Verified,0,ACC000995,Current,Active,MER000022,Travel Merchant 022,Travel,United States,Low,42.08,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00006043,2026-02-15 13:43:19,CUST000759,Ethan Smith,Canada,Low,SME,Verified,0,ACC000444,Current,Active,MER000191,Pharmacy Merchant 191,Pharmacy,Italy,Low,42.08,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00003261,2026-01-13 08:48:07,CUST000357,Adam Young,United Kingdom,Low,Retail,Verified,0,ACC001216,Current,Active,MER000115,Fuel Merchant 115,Fuel,Singapore,Low,42.06,EUR,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00009918,2026-01-13 20:07:04,CUST000023,Noah Patel,France,Low,Retail,Verified,0,ACC000689,Current,Active,MER000068,Restaurants Merchant 068,Restaurants,Germany,Low,41.99,GBP,E-Commerce,Transfer,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00001337,2026-01-23 16:15:27,CUST000845,Oliver Brown,Italy,Low,Retail,Verified,0,ACC000501,Current,Active,MER000103,Subscription Merchant 103,Subscription,United States,Low,41.95,USD,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00001229,2026-05-10 06:27:54,CUST000558,Hannah Green,Canada,Low,SME,Verified,0,ACC000754,Current,Active,MER000049,Groceries Merchant 049,Groceries,United States,Low,41.83,GBP,Mobile Banking,Purchase,Pending,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00003338,2026-05-31 19:59:51,CUST000173,Ethan Patel,Spain,Low,Retail,Verified,0,ACC000183,Current,Active,MER000005,Hotels Merchant 005,Hotels,United States,Low,41.76,EUR,Card Present,Transfer,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00003243,2026-05-13 07:57:12,CUST000064,Fatima Ali,Italy,Low,Retail,Verified,0,ACC000539,Current,Active,MER000005,Hotels Merchant 005,Hotels,United States,Low,41.72,GBP,Mobile Banking,Cash Withdrawal,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00000256,2026-02-10 11:36:19,CUST000587,James Hall,Netherlands,Low,Retail,Verified,0,ACC001265,Savings,Active,MER000238,Travel Merchant 238,Travel,Spain,Low,41.71,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00004474,2026-06-11 22:48:46,CUST000959,Hannah Wright,Netherlands,Low,Retail,Verified,0,ACC000412,Current,Active,MER000159,Online Marketplace Merchant 159,Online Marketplace,United Arab Emirates,Medium,41.62,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00009275,2026-03-15 14:14:04,CUST000324,Oliver Miller,United Arab Emirates,Medium,Retail,Verified,0,ACC001097,Current,Active,MER000167,Travel Merchant 167,Travel,United Kingdom,Low,41.59,GBP,Mobile Banking,Cash Withdrawal,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00008353,2026-03-24 20:36:20,CUST000749,Leo Wilson,United Arab Emirates,Medium,Retail,Verified,0,ACC000626,Current,Dormant,MER000024,Electronics Merchant 024,Electronics,Italy,Low,41.53,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00003279,2026-01-14 12:28:52,CUST000152,Sophia Young,Netherlands,Low,Retail,Verified,0,ACC000103,Current,Active,MER000086,Subscription Merchant 086,Subscription,Singapore,Low,41.52,GBP,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00001096,2026-04-10 22:09:45,CUST000499,Grace Clarke,Italy,Low,SME,Verified,0,ACC000073,Current,Active,MER000095,Subscription Merchant 095,Subscription,Netherlands,Low,41.5,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00001150,2026-03-28 11:35:00,CUST000007,Ethan Thomas,Italy,Low,Retail,Verified,0,ACC000664,Savings,Active,MER000064,Online Marketplace Merchant 064,Online Marketplace,United States,Low,41.48,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00009759,2026-02-18 11:06:24,CUST000133,Aisha Robinson,Italy,Low,Corporate,Verified,0,ACC000111,Current,Active,MER000187,Travel Merchant 187,Travel,Spain,Low,41.41,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00001542,2026-06-23 05:12:00,CUST000847,Fatima Robinson,Pakistan,Medium,Retail,Verified,0,ACC000362,Current,Active,MER000123,Restaurants Merchant 123,Restaurants,Canada,Low,41.37,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00009691,2026-03-28 12:07:37,CUST000932,Maya Patel,Pakistan,Medium,Retail,Verified,0,ACC000647,Current,Active,MER000068,Restaurants Merchant 068,Restaurants,Germany,Low,41.27,USD,Branch,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00000395,2026-05-28 13:40:07,CUST000905,Isabella Ahmed,Singapore,Low,SME,Verified,0,ACC000008,Current,Active,MER000016,Subscription Merchant 016,Subscription,United Kingdom,Low,41.09,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00004798,2026-01-29 09:45:30,CUST000015,Leo Wright,France,Low,Corporate,Verified,0,ACC000993,Current,Active,MER000043,Online Marketplace Merchant 043,Online Marketplace,United Kingdom,Low,41.09,EUR,Branch,Purchase,Pending,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00003617,2026-05-18 13:11:39,CUST000932,Maya Patel,Pakistan,Medium,Retail,Verified,0,ACC000585,Current,Active,MER000078,Hotels Merchant 078,Hotels,United States,Low,40.59,USD,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00002575,2026-07-01 11:56:00,CUST000959,Hannah Wright,Netherlands,Low,Retail,Verified,0,ACC000412,Current,Active,MER000127,Restaurants Merchant 127,Restaurants,United States,Low,40.26,GBP,Branch,Purchase,Pending,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00001772,2026-01-31 12:54:13,CUST000966,Hannah Taylor,Spain,Low,SME,Verified,0,ACC000805,Savings,Active,MER000123,Restaurants Merchant 123,Restaurants,Canada,Low,40.16,GBP,E-Commerce,Purchase,Pending,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00008125,2026-06-08 09:15:10,CUST000197,Ethan Hussain,Canada,Low,Retail,Verified,0,ACC000919,Current,Active,MER000122,Travel Merchant 122,Travel,Germany,Low,40.16,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00001890,2026-01-13 06:16:12,CUST000677,Lucas Wilson,France,Low,Retail,Verified,0,ACC001273,Current,Active,MER000062,Subscription Merchant 062,Subscription,Italy,Low,40.03,EUR,Mobile Banking,Transfer,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00009757,2026-07-06 23:34:05,CUST000245,Amelia Robinson,India,Medium,Retail,Verified,0,ACC000656,Savings,Active,MER000068,Restaurants Merchant 068,Restaurants,Germany,Low,40.01,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00004652,2026-01-19 10:57:05,CUST000362,Ethan Taylor,India,Medium,SME,Verified,0,ACC000629,Current,Active,MER000180,Travel Merchant 180,Travel,United States,Low,39.83,GBP,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00002515,2026-02-13 12:34:10,CUST000395,Zara Young,Singapore,Low,Retail,Verified,0,ACC000492,Current,Active,MER000175,Restaurants Merchant 175,Restaurants,Netherlands,Low,39.73,GBP,Mobile Banking,Transfer,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00001242,2026-06-24 22:01:48,CUST000778,James Jones,United Arab Emirates,Medium,Corporate,Verified,0,ACC001113,Current,Active,MER000090,Travel Merchant 090,Travel,Canada,Low,39.72,GBP,Branch,Transfer,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00005092,2026-06-19 21:55:47,CUST000520,Ethan Ahmed,Italy,Low,SME,Verified,0,ACC001109,Current,Active,MER000188,Electronics Merchant 188,Electronics,Netherlands,Low,39.61,GBP,E-Commerce,Purchase,Pending,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00007776,2026-04-08 21:03:14,CUST000458,Grace Green,India,Medium,Retail,Verified,0,ACC000411,Current,Active,MER000063,Hotels Merchant 063,Hotels,Canada,Low,39.61,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00000316,2026-03-02 19:36:51,CUST000218,Maya Green,Canada,Low,Retail,Verified,0,ACC001101,Current,Active,MER000187,Travel Merchant 187,Travel,Spain,Low,39.48,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00004666,2026-06-19 14:01:17,CUST000334,Lucas Jones,United States,Low,Retail,Verified,0,ACC001122,Current,Active,MER000238,Travel Merchant 238,Travel,Spain,Low,39.48,GBP,E-Commerce,Cash Withdrawal,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00005358,2026-04-26 10:20:14,CUST000997,Ethan Young,France,Low,SME,Verified,0,ACC001155,Savings,Active,MER000051,Restaurants Merchant 051,Restaurants,Spain,Low,39.47,USD,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00000413,2026-06-28 11:03:36,CUST000884,Oliver Thomas,Singapore,Low,Retail,Verified,0,ACC000061,Savings,Active,MER000031,Electronics Merchant 031,Electronics,Canada,Low,39.41,USD,Branch,Purchase,Pending,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00003008,2026-03-09 13:45:16,CUST000918,Oliver Patel,France,Low,Retail,Verified,0,ACC000560,Current,Active,MER000097,Hotels Merchant 097,Hotels,Italy,Low,39.36,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00003538,2026-05-30 21:26:04,CUST000663,Lucas Hussain,India,Medium,Retail,Verified,0,ACC000474,Savings,Active,MER000148,Fuel Merchant 148,Fuel,Spain,Low,39.36,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00007573,2026-04-08 06:58:36,CUST000503,Amelia Wright,Spain,Low,Retail,Verified,0,ACC000223,Current,Active,MER000049,Groceries Merchant 049,Groceries,United States,Low,39.24,GBP,Mobile Banking,Transfer,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00001502,2026-01-19 17:12:57,CUST000642,Leo Green,Netherlands,Low,SME,Verified,0,ACC000602,Current,Dormant,MER000193,Online Marketplace Merchant 193,Online Marketplace,Italy,Low,39.13,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00008035,2026-04-02 05:22:52,CUST000331,Lucas Jones,United Kingdom,Low,SME,Verified,0,ACC000210,Savings,Active,MER000217,Electronics Merchant 217,Electronics,Pakistan,Medium,39.09,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00006945,2026-02-09 08:01:48,CUST000387,Hannah Robinson,United States,Low,SME,Verified,0,ACC001070,Current,Active,MER000097,Hotels Merchant 097,Hotels,Italy,Low,39.06,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00000213,2026-01-20 14:16:04,CUST000166,Lucas Young,Singapore,Low,Private Banking,Verified,0,ACC000567,Savings,Active,MER000042,Fuel Merchant 042,Fuel,Pakistan,Medium,39.03,GBP,Card Present,Transfer,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00009307,2026-05-02 20:08:08,CUST000168,Zara Thomas,Pakistan,Medium,Retail,Verified,0,ACC000709,Current,Active,MER000221,Electronics Merchant 221,Electronics,Germany,Low,39.01,GBP,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00008484,2026-03-16 17:32:14,CUST000395,Zara Young,Singapore,Low,Retail,Verified,0,ACC000492,Current,Active,MER000186,Subscription Merchant 186,Subscription,Germany,Low,38.99,GBP,E-Commerce,Purchase,Pending,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00000623,2026-05-05 06:57:19,CUST000868,Isabella Miller,Pakistan,Medium,Retail,Verified,0,ACC000393,Current,Active,MER000227,Hotels Merchant 227,Hotels,Canada,Low,38.83,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00005495,2026-04-25 06:18:22,CUST000047,Aisha Smith,United Arab Emirates,Medium,Retail,Verified,0,ACC001211,Current,Active,MER000211,Hotels Merchant 211,Hotels,Netherlands,Low,38.8,USD,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00007110,2026-06-14 21:39:34,CUST000935,Grace Young,India,Medium,Retail,Verified,0,ACC000408,Current,Active,MER000159,Online Marketplace Merchant 159,Online Marketplace,United Arab Emirates,Medium,38.79,EUR,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00000596,2026-02-26 14:24:27,CUST000562,Daniel Thomas,United Arab Emirates,Medium,SME,Verified,0,ACC000944,Current,Active,MER000090,Travel Merchant 090,Travel,Canada,Low,38.7,EUR,Mobile Banking,Cash Withdrawal,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00004447,2026-04-07 05:45:47,CUST000402,Muhammad Smith,United States,Low,Corporate,Verified,0,ACC000375,Current,Active,MER000028,Fuel Merchant 028,Fuel,India,Medium,38.7,GBP,Mobile Banking,Transfer,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00002440,2026-01-16 05:59:16,CUST000775,Maya Smith,Italy,Low,Retail,Verified,0,ACC000675,Business,Active,MER000032,Travel Merchant 032,Travel,Germany,Low,38.66,USD,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00001154,2026-03-01 05:30:31,CUST000796,Oliver Green,Italy,Low,Retail,Verified,0,ACC001131,Current,Active,MER000041,Electronics Merchant 041,Electronics,Canada,Low,38.43,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00004063,2026-03-04 09:05:50,CUST000765,Hannah Ahmed,Italy,Low,SME,Verified,0,ACC001231,Current,Active,MER000124,Travel Merchant 124,Travel,India,Medium,38.3,GBP,Branch,Transfer,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00003014,2026-05-31 15:06:14,CUST000307,Ethan Robinson,United Arab Emirates,Medium,Private Banking,Verified,0,ACC000896,Current,Active,MER000044,Fuel Merchant 044,Fuel,France,Low,38.14,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00001155,2026-02-14 17:12:25,CUST000318,Leo Khan,United Arab Emirates,Medium,Private Banking,Verified,0,ACC000906,Current,Active,MER000205,Fuel Merchant 205,Fuel,France,Low,38.11,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00007168,2026-01-25 09:59:16,CUST000178,Grace Davies,India,Medium,SME,Verified,0,ACC000835,Business,Active,MER000119,Online Marketplace Merchant 119,Online Marketplace,Italy,Low,38.08,GBP,Mobile Banking,Transfer,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00000984,2026-02-11 10:26:15,CUST000005,Maya Green,Netherlands,Low,Retail,Verified,0,ACC000078,Current,Active,MER000196,Groceries Merchant 196,Groceries,Germany,Low,38.02,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00002371,2026-03-24 06:24:56,CUST000159,Lucas Jones,India,Medium,Retail,Verified,0,ACC001240,Savings,Dormant,MER000033,Electronics Merchant 033,Electronics,Singapore,Low,38.01,EUR,Mobile Banking,Transfer,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00005915,2026-04-18 09:54:27,CUST000934,Aisha Young,Singapore,Low,Retail,Verified,0,ACC001099,Current,Active,MER000069,Pharmacy Merchant 069,Pharmacy,India,Medium,37.89,GBP,Mobile Banking,Transfer,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00006887,2026-04-03 14:04:26,CUST000728,Lucas Davies,Canada,Low,Corporate,Verified,0,ACC000668,Current,Active,MER000178,Groceries Merchant 178,Groceries,Italy,Low,37.87,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00005227,2026-06-14 18:20:36,CUST000716,Noah Wright,Germany,Low,Retail,Verified,0,ACC000328,Savings,Active,MER000126,Online Marketplace Merchant 126,Online Marketplace,France,Low,37.86,EUR,Branch,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00005610,2026-04-08 23:33:17,CUST000009,James Miller,Spain,Low,Retail,Verified,0,ACC001232,Current,Active,MER000134,Pharmacy Merchant 134,Pharmacy,Germany,Low,37.85,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00006525,2026-05-24 12:43:17,CUST000636,Fatima Walker,United Kingdom,Low,Retail,Verified,0,ACC000051,Current,Active,MER000204,Subscription Merchant 204,Subscription,Singapore,Low,37.85,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00006935,2026-02-17 15:29:05,CUST000952,Ali Hussain,India,Medium,Corporate,Verified,0,ACC000742,Current,Active,MER000043,Online Marketplace Merchant 043,Online Marketplace,United Kingdom,Low,37.84,GBP,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00006119,2026-05-28 22:49:43,CUST000506,Isabella Jones,Netherlands,Low,Retail,Verified,0,ACC000255,Current,Active,MER000097,Hotels Merchant 097,Hotels,Italy,Low,37.78,GBP,Card Present,Transfer,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00000863,2026-03-25 18:27:34,CUST000724,Sophia Walker,India,Medium,Retail,Verified,0,ACC000712,Current,Active,MER000163,Restaurants Merchant 163,Restaurants,Spain,Low,37.67,GBP,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00000709,2026-06-23 09:27:12,CUST000593,Adam Jones,Pakistan,Medium,Corporate,Verified,0,ACC000406,Current,Active,MER000063,Hotels Merchant 063,Hotels,Canada,Low,37.57,GBP,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00002392,2026-01-19 14:54:03,CUST000178,Grace Davies,India,Medium,SME,Verified,0,ACC000299,Current,Active,MER000148,Fuel Merchant 148,Fuel,Spain,Low,37.54,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00005736,2026-01-28 13:00:59,CUST000638,Maya Young,Spain,Low,SME,Verified,0,ACC000396,Savings,Active,MER000158,Pharmacy Merchant 158,Pharmacy,India,Medium,37.54,EUR,Mobile Banking,Transfer,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00009098,2026-03-09 20:02:03,CUST000228,Mia Green,United Kingdom,Low,Retail,Verified,0,ACC001288,Business,Active,MER000090,Travel Merchant 090,Travel,Canada,Low,37.45,USD,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00001389,2026-01-30 00:33:05,CUST000667,Leo Hall,Singapore,Low,Retail,Verified,0,ACC000473,Current,Active,MER000018,Hotels Merchant 018,Hotels,Singapore,Low,37.39,GBP,Mobile Banking,Purchase,Completed,0,0,1,0,0,0,0,0,,,0,10,Low,No Alert,0,UNUSUAL_HOUR_ACTIVITY,1,2026-07-11T20:43:40
