ml_alert_id,ml_alert_status,ml_alert_type,ml_alert_priority,ml_alert_owner,ml_recommended_action,transaction_id,transaction_timestamp,customer_id,full_name,account_id,merchant_id,merchant_name,merchant_category,amount,currency,channel,status,rule_based_risk_score,risk_band,alert_priority,ml_anomaly_score,anomaly_score_percentile,ml_anomaly_flag,ml_anomaly_band,ml_reason_codes,combined_risk_signal,suspicious_label,ml_scored_at
ML-ANOMALY-000823,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00005416,2026-05-07 05:53:21,CUST000791,Grace Wright,ACC000445,MER000131,Crypto Exchange Merchant 131,Crypto Exchange,2718.01,GBP,Card Present,Completed,79,Critical,P1,-0.013136032801877362,91.78,0,Medium,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000824,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00007184,2026-02-01 10:26:05,CUST000942,Fatima Thomas,ACC001232,MER000147,Gambling Merchant 147,Gambling,22.56,GBP,API,Completed,61,High,P2,-0.013139661215750054,91.77,0,Medium,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000825,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00007121,2026-02-24 07:30:29,CUST000186,Sophia Hall,ACC000736,MER000223,Electronics Merchant 223,Electronics,26.77,EUR,E-Commerce,Failed,15,Low,No Alert,-0.01323323501067436,91.76,0,Medium,CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000826,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00001210,2026-04-14 11:04:48,CUST000584,Aisha Patel,ACC000761,MER000027,Electronics Merchant 027,Electronics,63.96,GBP,Branch,Completed,18,Low,No Alert,-0.013239203950462408,91.75,0,Medium,TOP_10_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000827,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00005890,2026-04-28 17:13:51,CUST000573,Hannah Clarke,ACC000270,MER000130,Restaurants Merchant 130,Restaurants,15.48,USD,Branch,Completed,18,Low,No Alert,-0.013256229265855013,91.74,0,Medium,TOP_10_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000828,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00006824,2026-01-29 13:50:19,CUST000591,Ali Hall,ACC001281,MER000118,Luxury Goods Merchant 118,Luxury Goods,287.1,GBP,API,Completed,64,High,P2,-0.01326159687945877,91.73,0,Medium,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000829,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00008456,2026-01-15 00:08:41,CUST000577,Mia Young,ACC000844,MER000008,Online Marketplace Merchant 008,Online Marketplace,34.32,USD,ATM,Completed,43,Medium,P3,-0.013297949407797549,91.72,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000830,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00008404,2026-06-20 04:26:16,CUST000117,Adam Smith,ACC000535,MER000008,Online Marketplace Merchant 008,Online Marketplace,32.73,USD,Branch,Completed,40,Medium,P3,-0.013301345989634894,91.71,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; KYC_RISK_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000831,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00007501,2026-01-19 02:31:34,CUST000379,Daniel Brown,ACC001053,MER000181,Restaurants Merchant 181,Restaurants,57.06,GBP,E-Commerce,Completed,28,Low,No Alert,-0.013313266462504358,91.7,0,Medium,UNUSUAL_TRANSACTION_HOUR; TOP_10_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000832,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00002836,2026-06-27 06:23:18,CUST000168,Zara Thomas,ACC001126,MER000122,Travel Merchant 122,Travel,79.63,EUR,E-Commerce,Pending,10,Low,No Alert,-0.013374515254441277,91.69,0,Medium,CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000833,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00003741,2026-04-08 22:14:18,CUST000493,Adam Ahmed,ACC000227,MER000200,Cash Withdrawal Merchant 200,Cash Withdrawal,34.33,EUR,E-Commerce,Completed,52,Medium,P3,-0.01345087148395907,91.68,0,Medium,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000834,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00002984,2026-03-27 20:31:42,CUST000281,Leo Hall,ACC000289,MER000054,Groceries Merchant 054,Groceries,17.64,USD,API,Failed,20,Low,No Alert,-0.013507989521585329,91.67,0,Medium,CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000835,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00005232,2026-04-05 05:36:35,CUST000537,Lucas Walker,ACC001146,MER000098,Money Transfer Merchant 098,Money Transfer,70.52,GBP,Branch,Completed,83,Critical,P1,-0.013515092956099706,91.66,0,Medium,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; WATCHLIST_LINKED_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
ML-ANOMALY-000836,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00007010,2026-02-23 17:24:32,CUST000154,Aisha Ali,ACC000895,MER000216,Groceries Merchant 216,Groceries,39.58,GBP,API,Failed,38,Medium,P3,-0.013532358246742537,91.65,0,Medium,CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
ML-ANOMALY-000837,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00003818,2026-06-12 21:43:12,CUST000073,Aisha Hall,ACC000389,MER000100,Electronics Merchant 100,Electronics,38.45,GBP,Branch,Pending,28,Low,No Alert,-0.013535136557378424,91.64,0,Medium,CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000838,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00007689,2026-05-28 01:54:47,CUST000499,Grace Clarke,ACC000899,MER000202,Cash Withdrawal Merchant 202,Cash Withdrawal,24.42,EUR,Mobile Banking,Completed,44,Medium,P3,-0.013552660984702647,91.63,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000839,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00007969,2026-04-06 05:45:17,CUST000732,Amelia Hall,ACC000881,MER000038,Cash Withdrawal Merchant 038,Cash Withdrawal,5843.08,GBP,ATM,Completed,77,Critical,P1,-0.01356419048304125,91.62,0,Medium,UNUSUALLY_HIGH_AMOUNT; CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000840,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00008930,2026-02-28 01:35:53,CUST000574,Daniel Walker,ACC000796,MER000219,Money Transfer Merchant 219,Money Transfer,195.82,USD,ATM,Completed,53,Medium,P3,-0.013589335829762739,91.61,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000841,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00000660,2026-06-26 22:46:48,CUST000819,Sophia Wilson,ACC001111,MER000161,Crypto Exchange Merchant 161,Crypto Exchange,67.76,GBP,Branch,Completed,56,High,P2,-0.01361481449200247,91.6,0,Medium,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000842,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00001848,2026-01-15 02:24:08,CUST000846,Ali Jones,ACC000816,MER000192,Crypto Exchange Merchant 192,Crypto Exchange,12.52,GBP,ATM,Completed,91,Critical,P1,-0.013625357863029541,91.59,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; KYC_RISK_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000843,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00003112,2026-05-11 04:09:02,CUST000169,Fatima Patel,ACC001018,MER000016,Subscription Merchant 016,Subscription,10.17,EUR,E-Commerce,Completed,38,Medium,P3,-0.013633814196325589,91.58,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000844,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00002749,2026-02-03 20:15:37,CUST000016,James Taylor,ACC000143,MER000013,Crypto Exchange Merchant 013,Crypto Exchange,59.38,GBP,Mobile Banking,Failed,63,High,P2,-0.013660098841220769,91.57,0,Medium,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; KYC_RISK_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000845,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00007393,2026-02-22 06:44:37,CUST000032,Amelia Brown,ACC000835,MER000049,Groceries Merchant 049,Groceries,89.41,GBP,API,Failed,38,Medium,P3,-0.013673099105812603,91.56,0,Medium,CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
ML-ANOMALY-000846,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00003774,2026-05-14 00:13:26,CUST000532,Lucas Davies,ACC001258,MER000213,Pharmacy Merchant 213,Pharmacy,63.33,USD,Mobile Banking,Completed,30,Medium,P3,-0.01369312167755965,91.55,0,Medium,UNUSUAL_TRANSACTION_HOUR; KYC_RISK_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
ML-ANOMALY-000847,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00009378,2026-04-14 12:53:44,CUST000158,Leo Khan,ACC001186,MER000236,Luxury Goods Merchant 236,Luxury Goods,4259.52,GBP,ATM,Failed,67,High,P2,-0.013733777090823629,91.54,0,Medium,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000848,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00006954,2026-06-13 04:34:25,CUST000901,Lucas Miller,ACC000628,MER000206,Money Transfer Merchant 206,Money Transfer,390.49,GBP,Card Present,Completed,66,High,P2,-0.013733838510825658,91.53,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000849,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00009631,2026-03-21 23:31:55,CUST000593,Adam Jones,ACC000943,MER000182,Travel Merchant 182,Travel,61.93,GBP,Card Present,Completed,55,High,P2,-0.01374976234692088,91.52,0,Medium,CROSS_BORDER_PATTERN; WATCHLIST_LINKED_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
ML-ANOMALY-000850,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00008541,2026-03-23 04:26:25,CUST000750,Ali Khan,ACC000380,MER000220,Hotels Merchant 220,Hotels,17.21,GBP,API,Completed,43,Medium,P3,-0.01389215723138687,91.51,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000851,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00004711,2026-07-08 20:04:53,CUST000688,Oliver Clarke,ACC001159,MER000114,Electronics Merchant 114,Electronics,45.95,GBP,Mobile Banking,Reversed,33,Medium,P3,-0.013947246999547858,91.5,0,Medium,CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
ML-ANOMALY-000852,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00002517,2026-02-20 23:54:03,CUST000486,Isabella Khan,ACC000570,MER000062,Subscription Merchant 062,Subscription,156.93,GBP,E-Commerce,Reversed,53,Medium,P3,-0.01395958547304238,91.49,0,Medium,CROSS_BORDER_PATTERN; KYC_RISK_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000853,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00007834,2026-03-02 01:55:42,CUST000482,Muhammad Khan,ACC000221,MER000047,Groceries Merchant 047,Groceries,31.19,GBP,Card Present,Completed,38,Medium,P3,-0.013969123599823718,91.48,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000854,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00009785,2026-03-16 17:43:38,CUST000725,Ethan Young,ACC000571,MER000059,Electronics Merchant 059,Electronics,1816.92,GBP,E-Commerce,Completed,53,Medium,P3,-0.013973967079694838,91.47,0,Medium,CROSS_BORDER_PATTERN; KYC_RISK_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000855,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00003136,2026-07-06 12:34:28,CUST000579,Fatima Robinson,ACC000286,MER000163,Restaurants Merchant 163,Restaurants,7057.18,USD,Mobile Banking,Completed,30,Medium,P3,-0.014021164146397369,91.46,0,Medium,UNUSUALLY_HIGH_AMOUNT; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
ML-ANOMALY-000856,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00006104,2026-03-24 10:08:51,CUST000284,Noah Ali,ACC001078,MER000103,Subscription Merchant 103,Subscription,147.24,USD,ATM,Completed,5,Low,No Alert,-0.014029655136186259,91.45,0,Medium,TOP_10_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000857,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00002535,2026-06-23 22:35:47,CUST000085,Leo Robinson,ACC000589,MER000192,Crypto Exchange Merchant 192,Crypto Exchange,93.81,USD,ATM,Completed,61,High,P2,-0.014055024735048993,91.44,0,Medium,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000858,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00003404,2026-01-18 10:25:32,CUST000095,Leo Walker,ACC000452,MER000198,Pharmacy Merchant 198,Pharmacy,16.24,GBP,Card Present,Completed,73,High,P2,-0.014078347683581183,91.43,0,Medium,CROSS_BORDER_PATTERN; WATCHLIST_LINKED_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,0,2026-07-11T20:44:26
ML-ANOMALY-000859,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00005200,2026-04-19 04:41:54,CUST000224,Lucas Green,ACC000371,MER000025,Restaurants Merchant 025,Restaurants,3260.4,GBP,API,Completed,68,High,P2,-0.01408472910334524,91.42,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; KYC_RISK_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000860,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00005737,2026-02-05 07:41:09,CUST000644,Fatima Wilson,ACC001204,MER000163,Restaurants Merchant 163,Restaurants,17.88,EUR,ATM,Pending,15,Low,No Alert,-0.014104465011468725,91.41,0,Medium,CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000861,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00003435,2026-03-15 12:23:50,CUST000797,Adam Wright,ACC000703,MER000116,Fuel Merchant 116,Fuel,90.38,EUR,E-Commerce,Completed,28,Low,No Alert,-0.014106070705857732,91.4,0,Medium,CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000862,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00003606,2026-02-04 00:36:50,CUST000996,Grace Wright,ACC001073,MER000131,Crypto Exchange Merchant 131,Crypto Exchange,13.53,GBP,Card Present,Completed,66,High,P2,-0.01414703792900679,91.39,0,Medium,UNUSUAL_TRANSACTION_HOUR; CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000863,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00004250,2026-06-18 15:29:11,CUST000961,Noah Smith,ACC000582,MER000128,Hotels Merchant 128,Hotels,87.9,GBP,Branch,Completed,0,Low,No Alert,-0.014155539480405932,91.38,0,Medium,TOP_10_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000864,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00008711,2026-05-01 12:40:30,CUST000952,Ali Hussain,ACC000180,MER000220,Hotels Merchant 220,Hotels,38.37,GBP,E-Commerce,Completed,28,Low,No Alert,-0.014205156729461654,91.37,0,Medium,CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000865,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00007903,2026-03-14 08:16:00,CUST000963,Lucas Young,ACC001261,MER000206,Money Transfer Merchant 206,Money Transfer,72.41,EUR,API,Completed,81,Critical,P1,-0.014226655394281695,91.36,0,Medium,CROSS_BORDER_PATTERN; HIGH_RISK_MERCHANT_CATEGORY_PATTERN; KYC_RISK_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,Rule and ML,1,2026-07-11T20:44:26
ML-ANOMALY-000866,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00003499,2026-02-24 22:30:57,CUST000481,Muhammad Khan,ACC000859,MER000197,Groceries Merchant 197,Groceries,47.79,GBP,Card Present,Reversed,5,Low,No Alert,-0.014227839871732262,91.35,0,Medium,TOP_10_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
ML-ANOMALY-000867,Open,Isolation Forest Transaction Anomaly,P3,Operations Risk Analyst,Review if repeated behaviour appears or if combined with other risk indicators.,TXN00000061,2026-05-22 18:36:15,CUST000668,Daniel Wilson,ACC000957,MER000087,Subscription Merchant 087,Subscription,82.48,USD,E-Commerce,Reversed,15,Low,No Alert,-0.01441955854373328,91.34,0,Medium,CROSS_BORDER_PATTERN; TOP_10_PERCENT_ANOMALY_SCORE,ML Only,0,2026-07-11T20:44:26
